-8.030	0.000	0.000	-8.030
-8.535	0.000	0.000	-8.535
-8.692	0.000	0.000	-8.692
-7.181	0.000	0.000	-7.181
-9.495	0.000	0.000	-9.495
-9.219	0.000	0.000	-9.219
-8.873	0.000	0.000	-8.873
-9.223	0.000	0.000	-9.223
-8.939	0.000	0.000	-8.939
-9.488	0.000	0.000	-9.488
-9.380	0.000	0.000	-9.380
-9.481	0.000	0.000	-9.481
-8.717	0.000	0.000	-8.717
-7.582	0.000	0.000	-7.582
-9.155	0.000	0.000	-9.155
-8.718	0.000	0.000	-8.718
-7.844	0.000	0.000	-7.844
-7.066	0.000	0.000	-7.066
-7.488	0.000	0.000	-7.488
-8.485	0.000	0.000	-8.485
-7.609	0.000	0.000	-7.609
-7.725	0.000	0.000	-7.725
-6.924	0.000	0.000	-6.924
-7.553	0.000	0.000	-7.553
-7.813	0.000	0.000	-7.813
-8.612	0.000	0.000	-8.612
-9.731	0.000	0.000	-9.731
-8.163	0.000	0.000	-8.163
-7.994	0.000	0.000	-7.994
-9.064	0.000	0.000	-9.064
-8.867	0.000	0.000	-8.867
-9.237	0.000	0.000	-9.237
-8.377	0.000	0.000	-8.377
-7.971	0.000	0.000	-7.971
-8.618	0.000	0.000	-8.618
-8.373	0.000	0.000	-8.373
-8.720	0.000	0.000	-8.720
-8.271	0.000	0.000	-8.271
-7.818	0.000	0.000	-7.818
-9.783	0.000	0.000	-9.783
-9.079	0.000	0.000	-9.079
-8.592	0.000	0.000	-8.592
-8.463	0.000	0.000	-8.463
-9.042	0.000	0.000	-9.042
-10.073	0.000	0.000	-10.073
-7.954	0.000	0.000	-7.954
-5.759	0.000	0.000	-5.759
-8.445	0.000	0.000	-8.445
-9.061	0.000	0.000	-9.061
-9.506	0.000	0.000	-9.506
-8.442	0.000	0.000	-8.442
