-4.887	0.000	0.000	-4.887
-5.234	0.000	0.000	-5.234
-5.195	0.000	0.000	-5.195
-5.258	0.000	0.000	-5.258
-5.157	0.000	0.000	-5.157
-5.159	0.000	0.000	-5.159
-4.956	0.000	0.000	-4.956
-4.735	0.000	0.000	-4.735
-4.731	0.000	0.000	-4.731
-5.121	0.000	0.000	-5.121
-5.375	0.000	0.000	-5.375
-4.962	0.000	0.000	-4.962
-5.161	0.000	0.000	-5.161
-5.131	0.000	0.000	-5.131
-5.250	0.000	0.000	-5.250
-5.273	0.000	0.000	-5.273
-5.333	0.000	0.000	-5.333
-5.205	0.000	0.000	-5.205
-5.163	0.000	0.000	-5.163
-5.411	0.000	0.000	-5.411
-5.263	0.000	0.000	-5.263
-5.191	0.000	0.000	-5.191
-5.336	0.000	0.000	-5.336
-5.279	0.000	0.000	-5.279
-5.053	0.000	0.000	-5.053
-5.233	0.000	0.000	-5.233
-5.180	0.000	0.000	-5.180
-5.194	0.000	0.000	-5.194
-5.028	0.000	0.000	-5.028
-5.122	0.000	0.000	-5.122
-5.421	0.000	0.000	-5.421
-5.172	0.000	0.000	-5.172
-5.210	0.000	0.000	-5.210
-5.300	0.000	0.000	-5.300
-5.097	0.000	0.000	-5.097
-5.220	0.000	0.000	-5.220
-4.810	0.000	0.000	-4.810
-5.286	0.000	0.000	-5.286
-5.183	0.000	0.000	-5.183
-5.249	0.000	0.000	-5.249
-4.986	0.000	0.000	-4.986
-5.284	0.000	0.000	-5.284
-5.348	0.000	0.000	-5.348
-5.148	0.000	0.000	-5.148
-4.768	0.000	0.000	-4.768
-5.020	0.000	0.000	-5.020
-5.454	0.000	0.000	-5.454
-5.082	0.000	0.000	-5.082
-4.892	0.000	0.000	-4.892
-5.222	0.000	0.000	-5.222
-5.161	0.000	0.000	-5.161
