-3.929	0.000	0.000	-3.929
-3.804	0.000	0.000	-3.804
-3.688	0.000	0.000	-3.688
-3.325	0.000	0.000	-3.325
-3.544	0.000	0.000	-3.544
-3.589	0.000	0.000	-3.589
-3.998	0.000	0.000	-3.998
-3.706	0.000	0.000	-3.706
-3.646	0.000	0.000	-3.646
-4.199	0.000	0.000	-4.199
-3.974	0.000	0.000	-3.974
-3.481	0.000	0.000	-3.481
-3.193	0.000	0.000	-3.193
-4.000	0.000	0.000	-4.000
-3.659	0.000	0.000	-3.659
-3.616	0.000	0.000	-3.616
-3.954	0.000	0.000	-3.954
-3.599	0.000	0.000	-3.599
-3.538	0.000	0.000	-3.538
-4.251	0.000	0.000	-4.251
-3.560	0.000	0.000	-3.560
-3.588	0.000	0.000	-3.588
-4.088	0.000	0.000	-4.088
-3.850	0.000	0.000	-3.850
-3.514	0.000	0.000	-3.514
-3.243	0.000	0.000	-3.243
-4.069	0.000	0.000	-4.069
-3.562	0.000	0.000	-3.562
-3.877	0.000	0.000	-3.877
-3.675	0.000	0.000	-3.675
-3.445	0.000	0.000	-3.445
-4.085	0.000	0.000	-4.085
-3.932	0.000	0.000	-3.932
-4.380	0.000	0.000	-4.380
-4.193	0.000	0.000	-4.193
-3.277	0.000	0.000	-3.277
-4.141	0.000	0.000	-4.141
-4.189	0.000	0.000	-4.189
-4.307	0.000	0.000	-4.307
-3.968	0.000	0.000	-3.968
-3.173	0.000	0.000	-3.173
-3.629	0.000	0.000	-3.629
-3.957	0.000	0.000	-3.957
-3.809	0.000	0.000	-3.809
-3.787	0.000	0.000	-3.787
-3.901	0.000	0.000	-3.901
-3.678	0.000	0.000	-3.678
-3.279	0.000	0.000	-3.279
-3.942	0.000	0.000	-3.942
-3.441	0.000	0.000	-3.441
-3.889	0.000	0.000	-3.889
