-7.980	0.000	0.000	-7.980
-9.780	0.000	0.000	-9.780
-9.629	0.000	0.000	-9.629
-8.836	0.000	0.000	-8.836
-9.384	0.000	0.000	-9.384
-9.608	0.000	0.000	-9.608
-10.214	0.000	0.000	-10.214
-8.955	0.000	0.000	-8.955
-8.814	0.000	0.000	-8.814
-9.939	0.000	0.000	-9.939
-8.437	0.000	0.000	-8.437
-8.692	0.000	0.000	-8.692
-9.377	0.000	0.000	-9.377
-9.086	0.000	0.000	-9.086
-10.015	0.000	0.000	-10.015
-9.638	0.000	0.000	-9.638
-9.243	0.000	0.000	-9.243
-9.579	0.000	0.000	-9.579
-10.314	0.000	0.000	-10.314
-8.901	0.000	0.000	-8.901
-10.639	0.000	0.000	-10.639
-9.564	0.000	0.000	-9.564
-10.296	0.000	0.000	-10.296
-9.718	0.000	0.000	-9.718
-9.380	0.000	0.000	-9.380
-9.531	0.000	0.000	-9.531
-7.406	0.000	0.000	-7.406
-9.798	0.000	0.000	-9.798
-9.279	0.000	0.000	-9.279
-9.588	0.000	0.000	-9.588
-9.536	0.000	0.000	-9.536
-9.725	0.000	0.000	-9.725
-10.215	0.000	0.000	-10.215
-8.561	0.000	0.000	-8.561
-9.320	0.000	0.000	-9.320
-9.461	0.000	0.000	-9.461
-10.091	0.000	0.000	-10.091
-9.781	0.000	0.000	-9.781
-10.230	0.000	0.000	-10.230
-9.972	0.000	0.000	-9.972
-9.855	0.000	0.000	-9.855
-9.652	0.000	0.000	-9.652
-9.294	0.000	0.000	-9.294
-9.374	0.000	0.000	-9.374
-9.289	0.000	0.000	-9.289
-10.051	0.000	0.000	-10.051
-10.512	0.000	0.000	-10.512
-9.188	0.000	0.000	-9.188
-9.783	0.000	0.000	-9.783
-8.703	0.000	0.000	-8.703
-8.766	0.000	0.000	-8.766
