-8.043	0.000	0.000	-8.043
-8.661	0.000	0.000	-8.661
-8.439	0.000	0.000	-8.439
-8.988	0.000	0.000	-8.988
-11.338	0.000	0.000	-11.338
-8.970	0.000	0.000	-8.970
-7.297	0.000	0.000	-7.297
-6.915	0.000	0.000	-6.915
-9.198	0.000	0.000	-9.198
-9.693	0.000	0.000	-9.693
-8.702	0.000	0.000	-8.702
-9.947	0.000	0.000	-9.947
-9.685	0.000	0.000	-9.685
-8.705	0.000	0.000	-8.705
-10.740	0.000	0.000	-10.740
-8.028	0.000	0.000	-8.028
-11.464	0.000	0.000	-11.464
-11.254	0.000	0.000	-11.254
-9.373	0.000	0.000	-9.373
-8.128	0.000	0.000	-8.128
-10.696	0.000	0.000	-10.696
-7.536	0.000	0.000	-7.536
-7.389	0.000	0.000	-7.389
-8.517	0.000	0.000	-8.517
-10.196	0.000	0.000	-10.196
-8.686	0.000	0.000	-8.686
-9.314	0.000	0.000	-9.314
-8.495	0.000	0.000	-8.495
-9.531	0.000	0.000	-9.531
-8.314	0.000	0.000	-8.314
-8.735	0.000	0.000	-8.735
-10.080	0.000	0.000	-10.080
-10.677	0.000	0.000	-10.677
-11.881	0.000	0.000	-11.881
-8.729	0.000	0.000	-8.729
-8.111	0.000	0.000	-8.111
-10.434	0.000	0.000	-10.434
-7.353	0.000	0.000	-7.353
-9.445	0.000	0.000	-9.445
-9.061	0.000	0.000	-9.061
-8.989	0.000	0.000	-8.989
-9.047	0.000	0.000	-9.047
-8.085	0.000	0.000	-8.085
-9.551	0.000	0.000	-9.551
-8.066	0.000	0.000	-8.066
-8.823	0.000	0.000	-8.823
-6.809	0.000	0.000	-6.809
-6.938	0.000	0.000	-6.938
-10.640	0.000	0.000	-10.640
-8.098	0.000	0.000	-8.098
-11.514	0.000	0.000	-11.514
