-120.252	0.000	0.000	-120.252
-140.034	0.000	0.000	-140.034
-147.909	0.000	0.000	-147.909
-145.269	0.000	0.000	-145.269
-146.944	0.000	0.000	-146.944
-138.730	0.000	0.000	-138.730
-147.840	0.000	0.000	-147.840
-143.230	0.000	0.000	-143.230
-140.025	0.000	0.000	-140.025
-153.146	0.000	0.000	-153.146
-130.700	0.000	0.000	-130.700
-143.513	0.000	0.000	-143.513
-142.829	0.000	0.000	-142.829
-136.626	0.000	0.000	-136.626
-152.940	0.000	0.000	-152.940
-158.207	0.000	0.000	-158.207
-144.239	0.000	0.000	-144.239
-151.873	0.000	0.000	-151.873
-145.450	0.000	0.000	-145.450
-135.690	0.000	0.000	-135.690
-148.248	0.000	0.000	-148.248
-138.232	0.000	0.000	-138.232
-156.387	0.000	0.000	-156.387
-141.951	0.000	0.000	-141.951
-141.576	0.000	0.000	-141.576
-149.366	0.000	0.000	-149.366
-130.251	0.000	0.000	-130.251
-148.292	0.000	0.000	-148.292
-151.582	0.000	0.000	-151.582
-145.134	0.000	0.000	-145.134
-148.398	0.000	0.000	-148.398
-143.444	0.000	0.000	-143.444
-155.811	0.000	0.000	-155.811
-145.499	0.000	0.000	-145.499
-149.378	0.000	0.000	-149.378
-146.352	0.000	0.000	-146.352
-147.297	0.000	0.000	-147.297
-148.104	0.000	0.000	-148.104
-156.282	0.000	0.000	-156.282
-147.472	0.000	0.000	-147.472
-156.250	0.000	0.000	-156.250
-140.449	0.000	0.000	-140.449
-144.342	0.000	0.000	-144.342
-149.885	0.000	0.000	-149.885
-139.102	0.000	0.000	-139.102
-152.638	0.000	0.000	-152.638
-148.696	0.000	0.000	-148.696
-137.954	0.000	0.000	-137.954
-152.564	0.000	0.000	-152.564
-129.963	0.000	0.000	-129.963
-128.702	0.000	0.000	-128.702
