-7.578	0.000	0.000	-7.578
-9.294	0.000	0.000	-9.294
-9.153	0.000	0.000	-9.153
-8.395	0.000	0.000	-8.395
-8.912	0.000	0.000	-8.912
-9.132	0.000	0.000	-9.132
-9.705	0.000	0.000	-9.705
-8.513	0.000	0.000	-8.513
-8.373	0.000	0.000	-8.373
-9.446	0.000	0.000	-9.446
-8.019	0.000	0.000	-8.019
-8.260	0.000	0.000	-8.260
-8.916	0.000	0.000	-8.916
-8.636	0.000	0.000	-8.636
-9.516	0.000	0.000	-9.516
-9.156	0.000	0.000	-9.156
-8.771	0.000	0.000	-8.771
-9.107	0.000	0.000	-9.107
-9.804	0.000	0.000	-9.804
-8.460	0.000	0.000	-8.460
-10.105	0.000	0.000	-10.105
-9.088	0.000	0.000	-9.088
-9.782	0.000	0.000	-9.782
-9.233	0.000	0.000	-9.233
-8.915	0.000	0.000	-8.915
-9.060	0.000	0.000	-9.060
-7.043	0.000	0.000	-7.043
-9.307	0.000	0.000	-9.307
-8.821	0.000	0.000	-8.821
-9.110	0.000	0.000	-9.110
-9.062	0.000	0.000	-9.062
-9.246	0.000	0.000	-9.246
-9.706	0.000	0.000	-9.706
-8.130	0.000	0.000	-8.130
-8.852	0.000	0.000	-8.852
-8.989	0.000	0.000	-8.989
-9.591	0.000	0.000	-9.591
-9.299	0.000	0.000	-9.299
-9.715	0.000	0.000	-9.715
-9.472	0.000	0.000	-9.472
-9.365	0.000	0.000	-9.365
-9.177	0.000	0.000	-9.177
-8.827	0.000	0.000	-8.827
-8.909	0.000	0.000	-8.909
-8.824	0.000	0.000	-8.824
-9.551	0.000	0.000	-9.551
-9.992	0.000	0.000	-9.992
-8.730	0.000	0.000	-8.730
-9.296	0.000	0.000	-9.296
-8.263	0.000	0.000	-8.263
-8.333	0.000	0.000	-8.333
