-4.986	0.000	0.000	-4.986
-4.683	0.000	0.000	-4.683
-4.918	0.000	0.000	-4.918
-5.040	0.000	0.000	-5.040
-4.640	0.000	0.000	-4.640
-4.807	0.000	0.000	-4.807
-4.658	0.000	0.000	-4.658
-5.014	0.000	0.000	-5.014
-4.886	0.000	0.000	-4.886
-4.735	0.000	0.000	-4.735
-4.701	0.000	0.000	-4.701
-4.659	0.000	0.000	-4.659
-4.830	0.000	0.000	-4.830
-4.677	0.000	0.000	-4.677
-4.924	0.000	0.000	-4.924
-4.689	0.000	0.000	-4.689
-4.878	0.000	0.000	-4.878
-4.628	0.000	0.000	-4.628
-4.924	0.000	0.000	-4.924
-5.234	0.000	0.000	-5.234
-4.943	0.000	0.000	-4.943
-5.073	0.000	0.000	-5.073
-4.927	0.000	0.000	-4.927
-4.889	0.000	0.000	-4.889
-5.169	0.000	0.000	-5.169
-4.895	0.000	0.000	-4.895
-5.085	0.000	0.000	-5.085
-4.477	0.000	0.000	-4.477
-4.644	0.000	0.000	-4.644
-4.636	0.000	0.000	-4.636
-4.671	0.000	0.000	-4.671
-4.705	0.000	0.000	-4.705
-4.507	0.000	0.000	-4.507
-4.649	0.000	0.000	-4.649
-4.888	0.000	0.000	-4.888
-4.498	0.000	0.000	-4.498
-4.655	0.000	0.000	-4.655
-4.651	0.000	0.000	-4.651
-4.609	0.000	0.000	-4.609
-4.687	0.000	0.000	-4.687
-4.654	0.000	0.000	-4.654
-4.723	0.000	0.000	-4.723
-4.968	0.000	0.000	-4.968
-4.971	0.000	0.000	-4.971
-4.997	0.000	0.000	-4.997
-4.963	0.000	0.000	-4.963
-5.029	0.000	0.000	-5.029
-4.887	0.000	0.000	-4.887
-4.875	0.000	0.000	-4.875
-5.115	0.000	0.000	-5.115
-4.979	0.000	0.000	-4.979
