-10.007	0.000	0.000	-10.007
-7.908	0.000	0.000	-7.908
-9.695	0.000	0.000	-9.695
-7.573	0.000	0.000	-7.573
-6.797	0.000	0.000	-6.797
-9.983	0.000	0.000	-9.983
-8.627	0.000	0.000	-8.627
-7.123	0.000	0.000	-7.123
-8.827	0.000	0.000	-8.827
-8.195	0.000	0.000	-8.195
-10.019	0.000	0.000	-10.019
-8.483	0.000	0.000	-8.483
-10.987	0.000	0.000	-10.987
-8.685	0.000	0.000	-8.685
-12.119	0.000	0.000	-12.119
-11.532	0.000	0.000	-11.532
-10.207	0.000	0.000	-10.207
-8.528	0.000	0.000	-8.528
-11.211	0.000	0.000	-11.211
-11.275	0.000	0.000	-11.275
-9.195	0.000	0.000	-9.195
-8.202	0.000	0.000	-8.202
-9.027	0.000	0.000	-9.027
-8.985	0.000	0.000	-8.985
-7.632	0.000	0.000	-7.632
-7.923	0.000	0.000	-7.923
-8.826	0.000	0.000	-8.826
-7.915	0.000	0.000	-7.915
-8.922	0.000	0.000	-8.922
-7.650	0.000	0.000	-7.650
-10.397	0.000	0.000	-10.397
-7.696	0.000	0.000	-7.696
-9.936	0.000	0.000	-9.936
-7.887	0.000	0.000	-7.887
-9.278	0.000	0.000	-9.278
-10.588	0.000	0.000	-10.588
-11.714	0.000	0.000	-11.714
-8.209	0.000	0.000	-8.209
-9.898	0.000	0.000	-9.898
-9.204	0.000	0.000	-9.204
-8.204	0.000	0.000	-8.204
-9.439	0.000	0.000	-9.439
-9.697	0.000	0.000	-9.697
-7.641	0.000	0.000	-7.641
-10.712	0.000	0.000	-10.712
-10.631	0.000	0.000	-10.631
-9.355	0.000	0.000	-9.355
-7.396	0.000	0.000	-7.396
-9.684	0.000	0.000	-9.684
-7.041	0.000	0.000	-7.041
-8.220	0.000	0.000	-8.220
