-3.435	0.000	0.000	-3.435
-3.325	0.000	0.000	-3.325
-3.141	0.000	0.000	-3.141
-3.486	0.000	0.000	-3.486
-3.612	0.000	0.000	-3.612
-3.466	0.000	0.000	-3.466
-2.758	0.000	0.000	-2.758
-2.966	0.000	0.000	-2.966
-3.689	0.000	0.000	-3.689
-3.333	0.000	0.000	-3.333
-3.594	0.000	0.000	-3.594
-3.643	0.000	0.000	-3.643
-3.446	0.000	0.000	-3.446
-3.323	0.000	0.000	-3.323
-2.835	0.000	0.000	-2.835
-3.060	0.000	0.000	-3.060
-2.857	0.000	0.000	-2.857
-3.313	0.000	0.000	-3.313
-3.265	0.000	0.000	-3.265
-3.420	0.000	0.000	-3.420
-3.177	0.000	0.000	-3.177
-3.381	0.000	0.000	-3.381
-3.682	0.000	0.000	-3.682
-3.424	0.000	0.000	-3.424
-3.554	0.000	0.000	-3.554
-3.165	0.000	0.000	-3.165
-3.368	0.000	0.000	-3.368
-2.468	0.000	0.000	-2.468
-3.086	0.000	0.000	-3.086
-2.867	0.000	0.000	-2.867
-3.046	0.000	0.000	-3.046
-3.537	0.000	0.000	-3.537
-4.148	0.000	0.000	-4.148
-3.606	0.000	0.000	-3.606
-3.678	0.000	0.000	-3.678
-3.591	0.000	0.000	-3.591
-3.437	0.000	0.000	-3.437
-3.655	0.000	0.000	-3.655
-3.602	0.000	0.000	-3.602
-3.352	0.000	0.000	-3.352
-3.641	0.000	0.000	-3.641
-3.896	0.000	0.000	-3.896
-3.066	0.000	0.000	-3.066
-3.640	0.000	0.000	-3.640
-3.673	0.000	0.000	-3.673
-3.320	0.000	0.000	-3.320
-3.469	0.000	0.000	-3.469
-3.418	0.000	0.000	-3.418
-3.362	0.000	0.000	-3.362
-3.558	0.000	0.000	-3.558
-3.318	0.000	0.000	-3.318
