-8.516	0.000	0.000	-8.516
-9.112	0.000	0.000	-9.112
-10.446	0.000	0.000	-10.446
-9.530	0.000	0.000	-9.530
-9.437	0.000	0.000	-9.437
-9.283	0.000	0.000	-9.283
-9.955	0.000	0.000	-9.955
-9.436	0.000	0.000	-9.436
-10.144	0.000	0.000	-10.144
-9.969	0.000	0.000	-9.969
-10.110	0.000	0.000	-10.110
-9.987	0.000	0.000	-9.987
-9.339	0.000	0.000	-9.339
-10.046	0.000	0.000	-10.046
-10.091	0.000	0.000	-10.091
-10.742	0.000	0.000	-10.742
-9.460	0.000	0.000	-9.460
-10.394	0.000	0.000	-10.394
-10.327	0.000	0.000	-10.327
-11.032	0.000	0.000	-11.032
-9.239	0.000	0.000	-9.239
-9.568	0.000	0.000	-9.568
-9.801	0.000	0.000	-9.801
-9.136	0.000	0.000	-9.136
-10.798	0.000	0.000	-10.798
-10.692	0.000	0.000	-10.692
-9.475	0.000	0.000	-9.475
-9.608	0.000	0.000	-9.608
-9.487	0.000	0.000	-9.487
-9.452	0.000	0.000	-9.452
-10.245	0.000	0.000	-10.245
-10.783	0.000	0.000	-10.783
-10.365	0.000	0.000	-10.365
-10.514	0.000	0.000	-10.514
-10.846	0.000	0.000	-10.846
-10.021	0.000	0.000	-10.021
-10.239	0.000	0.000	-10.239
-10.401	0.000	0.000	-10.401
-10.573	0.000	0.000	-10.573
-9.008	0.000	0.000	-9.008
-10.158	0.000	0.000	-10.158
-10.034	0.000	0.000	-10.034
-9.939	0.000	0.000	-9.939
-10.116	0.000	0.000	-10.116
-9.681	0.000	0.000	-9.681
-10.228	0.000	0.000	-10.228
-9.652	0.000	0.000	-9.652
-10.142	0.000	0.000	-10.142
-9.846	0.000	0.000	-9.846
-9.982	0.000	0.000	-9.982
-9.855	0.000	0.000	-9.855
